instrument_id,price,is_buy,timestamp,signal1,signal2,signal3,signal4
4,145.192,1,24935984094900,0,1,1,0
5,123.575,1,24935984096600,0,1,0,0
6,127.611,1,24935984098200,0,1,0,0
7,133.228,1,24935984099700,0,1,0,0
8,110.201,1,24935984101200,0,1,0,0
9,140.667,1,24935984102700,0,1,0,0
0,191.281,0,24935984104200,0,1,0,0
1,181.583,0,24935984105700,0,1,0,0
2,185.991,0,24935984107200,0,1,0,0
3,186.05,1,24935984108800,0,1,1,0
4,197.331,1,24935984110400,1,1,1,0
5,192.783,0,24935984111900,0,1,0,0
6,156.951,0,24935984113400,0,1,0,0
7,147.086,1,24935984114900,0,1,1,0
9,103.106,1,24935984117700,1,1,0,0
0,192.769,0,24935984119100,0,1,0,0
1,136.249,1,24935984120700,0,1,0,0
2,177.632,0,24935984122200,0,1,0,0
3,114.022,1,24935984123800,0,1,0,0
5,164.079,1,24935984126500,0,1,0,0
7,168.391,1,24935984129200,0,1,1,0
8,158.728,1,24935984130700,0,1,1,0
9,116.544,1,24935984132200,0,1,0,0
0,183.34,0,24935984133800,0,1,0,0
1,173.223,0,24935984135400,0,1,0,0
2,122.032,1,24935984136900,0,1,0,0
3,183.256,0,24935984138400,0,1,0,0
4,189.026,0,24935984139900,0,1,0,0
6,126.557,1,24935984142700,0,1,0,0
7,130.077,1,24935984144100,0,1,0,0
8,199.853,1,24935984145800,1,1,1,1
9,175.277,1,24935984147400,0,1,1,0
0,194.337,0,24935984148900,0,1,0,0
1,124.362,1,24935984150400,0,1,0,0
2,117.452,1,24935984151900,0,1,0,0
3,118.177,1,24935984153400,0,1,0,0
5,148.219,1,24935984156200,0,1,0,0
6,150.97,0,24935984157700,0,1,0,0
7,158.556,0,24935984159100,0,1,0,0
8,155.044,0,24935984160600,0,1,0,0
9,118.033,1,24935984162200,0,1,0,0
0,108.734,1,24935984163700,0,1,0,0
1,111.938,1,24935984165200,0,1,0,0
2,141.276,1,24935984167600,0,1,0,0
3,166.669,0,24935984169100,0,1,0,0
4,198.093,1,24935984170800,1,1,0,0
5,160.504,1,24935984172400,0,1,0,0
6,120.78,1,24935984174100,0,1,0,0
7,100.838,1,24935984175700,1,1,0,0
8,134.49,1,24935984177200,0,1,0,0
9,195.753,1,24935984179000,1,1,0,0
0,151.385,1,24935984180800,0,1,0,0
1,134.827,1,24935984182500,0,1,0,0
2,198.449,1,24935984184100,1,1,1,0
3,166.401,0,24935984185800,0,1,0,0
5,156.465,1,24935984188900,0,1,0,0
6,161.458,0,24935984190500,0,1,0,0
7,170.54,0,24935984192200,0,1,0,0
8,104.408,1,24935984193800,1,1,0,0
9,125.852,1,24935984195700,0,1,0,0
0,102.473,1,24935984197400,1,1,0,0
1,135.189,1,24935984199000,0,1,1,0
2,144.451,1,24935984200600,0,1,0,0
3,182.126,0,24935984202600,0,1,0,0
4,193.861,0,24935984204100,0,1,0,0
5,142.492,1,24935984205700,0,1,0,0
6,199.072,1,24935984207600,1,1,1,1
7,157.895,0,24935984209100,0,1,0,0
8,110.093,1,24935984210500,0,1,0,0
9,103.014,1,24935984212100,1,1,0,0
0,189.545,0,24935984213700,0,1,0,0
1,178.595,1,24935984215200,0,1,1,0
2,127.22,1,24935984216800,0,1,0,0
3,168.371,0,24935984218300,0,1,0,0
4,121.234,1,24935984219900,0,1,0,0
5,117.507,1,24935984221500,0,1,0,0
6,162.303,0,24935984223000,0,1,0,0
7,116.596,1,24935984224600,0,1,0,0
8,141.151,1,24935984226200,0,1,1,0
9,125.197,1,24935984227700,0,1,0,0
1,166.093,0,24935984230500,0,1,0,0
2,196.309,1,24935984232200,1,1,0,0
3,103.302,1,24935984233700,1,1,0,0
4,127.152,1,24935984235200,0,1,0,0
6,185.732,0,24935984238000,0,1,0,0
7,182.826,0,24935984239600,0,1,0,0
8,163.515,1,24935984241200,0,1,1,0
9,146.065,1,24935984242700,0,1,1,0
0,112.047,1,24935984244200,0,1,0,0
1,135.076,1,24935984245700,0,1,0,0
2,115.422,1,24935984247200,0,1,0,0
3,101.397,1,24935984248800,1,1,0,0
4,129.273,1,24935984250400,0,1,1,0
5,149.664,1,24935984251900,0,1,0,0
6,114.163,1,24935984253500,0,1,0,0
7,183.281,1,24935984255100,0,1,1,0
8,155.77,0,24935984256600,0,1,0,0
9,115.406,1,24935984258100,0,1,0,0
0,189.663,0,24935984259700,0,1,0,0
1,123.573,1,24935984261300,0,1,0,0
2,129.093,1,24935984262700,0,1,0,0
3,110.266,1,24935984264300,0,1,0,0
4,190.418,1,24935984265800,0,1,1,0
5,180.303,0,24935984267400,0,1,0,0
6,175.412,0,24935984268800,0,1,0,0
7,178.999,0,24935984270400,0,1,0,0
8,175.347,0,24935984271900,0,1,0,0
9,126.763,1,24935984274200,0,1,0,0
0,186.321,0,24935984275700,0,1,0,0
1,199.099,1,24935984277200,1,1,0,0
2,155.85,1,24935984278800,0,1,1,0
3,172.034,1,24935984280300,0,1,1,0
4,189.322,0,24935984281900,0,1,0,0
5,141.482,1,24935984283300,0,1,0,0
6,150.204,1,24935984285000,0,1,0,0
7,185.059,0,24935984286500,0,1,0,0
8,100.805,1,24935984288000,1,1,0,0
9,164.968,1,24935984289600,0,1,1,0
0,148.426,1,24935984291100,0,1,0,0
1,103.575,1,24935984292600,1,1,0,0
2,151.489,0,24935984294100,0,1,0,0
3,134.711,1,24935984295600,0,1,0,0
4,177.524,0,24935984297100,0,1,0,0
5,196.994,1,24935984298800,1,1,0,1
6,111.064,1,24935984300400,0,1,0,0
7,149.257,1,24935984301900,0,1,0,0
8,141.471,0,24935984303300,0,1,0,0
9,179.952,1,24935984305000,0,1,1,0
0,129.049,1,24935984306500,0,1,0,0
1,115.431,1,24935984308000,0,1,0,0
2,125.677,1,24935984309600,0,1,0,0
3,125.829,1,24935984311100,0,1,0,0
5,148.805,1,24935984313800,0,1,0,0
6,146.85,1,24935984315400,0,1,0,0
7,102.704,1,24935984316900,1,1,0,0
8,158.146,1,24935984318300,0,1,1,0
9,118.177,1,24935984319900,0,1,0,0
1,182.162,1,24935984322700,0,1,1,0
2,191.671,0,24935984324100,0,1,0,0
3,197.373,1,24935984325700,1,1,0,0
5,172.14,0,24935984328300,0,1,0,0
6,119.351,1,24935984329900,0,1,0,0
7,184.975,0,24935984331400,0,1,0,0
8,126.744,1,24935984332900,0,1,0,0
9,145.033,0,24935984334400,0,1,0,0
0,138.186,1,24935984336000,0,1,0,0
1,163.442,0,24935984337400,0,1,0,0
2,108.076,1,24935984339100,0,1,0,0
3,100.032,1,24935984340500,1,1,0,0
4,157.309,1,24935984342100,0,1,0,0
5,130.443,1,24935984343700,0,1,0,0
6,146.729,1,24935984345200,0,1,0,0
7,126.651,1,24935984346800,0,1,0,0
8,112.105,1,24935984348300,0,1,0,0
9,145.079,1,24935984349900,0,1,1,0
0,141.527,1,24935984351400,0,1,0,0
2,152.967,0,24935984354100,0,1,0,0
3,195.179,1,24935984355700,1,1,0,0
4,101.272,1,24935984357200,1,1,0,0
6,123.572,1,24935984359900,0,1,0,0
7,141.283,1,24935984361400,0,1,0,0
8,105.677,1,24935984362900,0,1,0,0
9,133.359,1,24935984364400,0,1,0,0
0,189.033,1,24935984365900,0,1,1,0
1,184.578,0,24935984367400,0,1,0,0
2,152.176,0,24935984369000,0,1,0,0
3,151.412,0,24935984370500,0,1,0,0
4,164.419,0,24935984371900,0,1,0,0
5,182.521,1,24935984373500,0,1,1,0
6,156.379,0,24935984375100,0,1,0,0
7,184.625,1,24935984376600,0,1,1,0
8,115.498,1,24935984378800,0,1,0,0
9,153.464,0,24935984380500,0,1,0,0
0,115.265,1,24935984382100,0,1,0,0
1,129.329,1,24935984383800,0,1,0,0
2,150.586,0,24935984385400,0,1,0,0
4,132.045,1,24935984388200,0,1,0,0
5,197.571,1,24935984389900,1,1,1,0
6,103.14,1,24935984391500,1,1,0,0
7,149.679,1,24935984393400,0,1,0,0
8,162.393,1,24935984395100,0,1,1,0
9,107.404,1,24935984396700,0,1,0,0
0,108.45,1,24935984398300,0,1,0,0
1,104.019,1,24935984400000,1,1,0,0
2,104.862,1,24935984401600,1,1,0,0
3,199.876,1,24935984403300,1,1,0,0
4,120.369,1,24935984404700,0,1,0,0
5,179.472,0,24935984406300,0,1,0,0
6,130.177,1,24935984407900,0,1,0,0
7,192.329,0,24935984409400,0,1,0,0
8,192.547,1,24935984410800,0,1,1,0
0,138.217,1,24935984413700,0,1,0,0
1,162.673,0,24935984415200,0,1,0,0
2,119.509,1,24935984416800,0,1,0,0
3,118.541,1,24935984418300,0,1,0,0
4,122.044,1,24935984419700,0,1,0,0
5,140.107,1,24935984421300,0,1,0,0
6,179.12,1,24935984422800,0,1,1,0
7,118.185,1,24935984424300,0,1,0,0
8,166.639,0,24935984425800,0,1,0,0
9,111.585,1,24935984427400,0,1,0,0
0,107.652,1,24935984428800,0,1,0,0
1,117.635,1,24935984430400,0,1,0,0
2,171.586,1,24935984431900,0,1,1,0
4,135.737,1,24935984434700,0,1,1,0
5,160.147,1,24935984436300,0,1,0,0
6,147.527,0,24935984437700,0,1,0,0
7,138.223,1,24935984439300,0,1,0,0
9,155.032,0,24935984442000,0,1,0,0
0,187.51,0,24935984443500,0,1,0,0
1,112.446,1,24935984445100,0,1,0,0
2,118.861,1,24935984446600,0,1,0,0
3,139.318,1,24935984448100,0,1,0,0
4,168.236,1,24935984449700,0,1,1,0
5,144.478,1,24935984451200,0,1,0,0
6,194.543,0,24935984452800,0,1,0,0
7,198.06,1,24935984454300,1,1,1,0
8,169.246,0,24935984455800,0,1,0,0
9,190.527,1,24935984457600,0,1,1,1
0,111.293,1,24935984459200,0,1,0,0
1,154.032,0,24935984460800,0,1,0,0
2,166.785,0,24935984462200,0,1,0,0
3,161.385,0,24935984463800,0,1,0,0
4,101.496,1,24935984465300,1,1,0,0
5,127.168,1,24935984466900,0,1,0,0
6,102.127,1,24935984468300,1,1,0,0
7,184.13,0,24935984469900,0,1,0,0
8,196.746,1,24935984471500,1,1,1,0
9,183.435,0,24935984473000,0,1,0,0
0,143.627,0,24935984474600,0,1,0,0
1,163.144,1,24935984476200,0,1,1,0
2,161.78,0,24935984477700,0,1,0,0
3,109.502,1,24935984479300,0,1,0,0
4,100.096,1,24935984480800,1,1,0,0
5,173.324,0,24935984482400,0,1,0,0
6,159.064,0,24935984484700,0,1,0,0
7,193.546,0,24935984486500,0,1,0,0
8,158.914,0,24935984488000,0,1,0,0
9,156.184,0,24935984489700,0,1,0,0
0,166.768,1,24935984491500,0,1,1,0
1,176.19,1,24935984493100,0,1,1,0
2,115.485,1,24935984494700,0,1,0,0
3,193,0,24935984496400,0,1,0,0
4,157.858,0,24935984498300,0,1,0,0
5,179.08,1,24935984500100,0,1,1,0
6,176.146,1,24935984501700,0,1,1,0
7,120.653,1,24935984503300,0,1,0,0
9,130.149,1,24935984506600,0,1,0,0
0,129.427,1,24935984508200,0,1,0,0
1,151.315,0,24935984509900,0,1,0,0
3,171.21,0,24935984512700,0,1,0,0
4,179.452,1,24935984514700,0,1,1,0
5,183.503,1,24935984516400,0,1,1,0
6,107.435,1,24935984518000,0,1,0,0
7,181.907,0,24935984519600,0,1,0,0
8,127.249,1,24935984521600,0,1,0,0
9,107.743,1,24935984523200,0,1,0,0
0,173.528,0,24935984524900,0,1,0,0
1,167.335,0,24935984526500,0,1,0,0
2,111.432,1,24935984528000,0,1,0,0
3,197.605,1,24935984529500,1,1,0,0
4,168.051,0,24935984531000,0,1,0,0
5,113.896,1,24935984532600,0,1,0,0
7,136.973,1,24935984535300,0,1,0,0
8,171.03,0,24935984536900,0,1,0,0
0,188.843,1,24935984539600,0,1,1,0
1,112.029,1,24935984541200,0,1,0,0
2,192.664,0,24935984542700,0,1,0,0
3,173.119,0,24935984544200,0,1,0,0
4,131.347,1,24935984545800,0,1,0,0
5,110.8,1,24935984547200,0,1,0,0
6,194.722,1,24935984548800,0,1,1,0
7,176.147,0,24935984550400,0,1,0,0
8,195.56,1,24935984551900,1,1,1,0
9,197.467,1,24935984553500,1,1,1,0
0,199.727,1,24935984555100,1,1,1,0
1,100.288,1,24935984556600,1,1,0,0
2,151.426,0,24935984558100,0,1,0,0
4,148.744,0,24935984560800,0,1,0,0
5,191.658,0,24935984562400,0,1,0,0
6,115.969,1,24935984563900,0,1,0,0
7,150.515,1,24935984565500,0,1,0,0
9,101.566,1,24935984568200,1,1,0,0
0,115.564,1,24935984569700,0,1,0,0
1,146.484,0,24935984571300,0,1,0,0
2,197.711,1,24935984572700,1,1,0,0
3,120.287,1,24935984574300,0,1,0,0
4,184.85,1,24935984575800,0,1,1,0
6,124.048,1,24935984578500,0,1,0,0
7,122.406,1,24935984580100,0,1,0,0
8,198.143,1,24935984581600,1,1,0,0
9,116.303,1,24935984583200,0,1,0,0
0,130.342,1,24935984584700,0,1,0,0
1,134.459,1,24935984586300,0,1,0,0
2,134.124,1,24935984587800,0,1,0,0
3,168.36,0,24935984589300,0,1,0,0
5,120.747,1,24935984592100,0,1,0,0
6,144.993,1,24935984593400,0,0,1,0
7,172.942,0,24935984595000,0,1,0,0
8,119.064,1,24935984597400,0,1,0,0
9,181.862,1,24935984598900,0,1,1,0
0,166.737,1,24935984600400,0,1,1,0
2,122.377,1,24935984603200,0,1,0,0
3,108.748,1,24935984604700,0,1,0,0
4,184.723,0,24935984606300,0,1,0,0
5,157.492,0,24935984607900,0,1,0,0
6,133.149,1,24935984609400,0,1,0,0
7,191.29,1,24935984610900,0,1,1,0
8,180.743,0,24935984612500,0,1,0,0
9,179.404,0,24935984614000,0,1,0,0
0,166.042,0,24935984615500,0,1,0,0
1,169.501,1,24935984617000,0,1,1,0
2,100.337,1,24935984618500,1,1,0,0
3,139.534,1,24935984620100,0,1,0,0
4,145.577,1,24935984621600,0,1,0,0
5,136.339,1,24935984623200,0,1,0,0
6,197.109,1,24935984624700,1,1,0,0
7,188.279,0,24935984626300,0,1,0,0
8,104.998,1,24935984627900,1,1,0,0
9,117.58,1,24935984629400,0,1,0,0
0,165.88,0,24935984631000,0,1,0,0
1,199.339,1,24935984632600,1,1,1,0
2,144.782,0,24935984634100,0,1,0,0
3,128.179,1,24935984635600,0,1,0,0
4,125.718,1,24935984637100,0,1,0,0
5,198.841,1,24935984638800,1,1,0,0
6,155.555,0,24935984640200,0,1,0,0
7,191.516,0,24935984641800,0,1,0,0
8,130.71,1,24935984643300,0,1,0,0
0,193.211,0,24935984646000,0,1,0,0
1,110.088,1,24935984647700,0,1,0,0
2,185.278,1,24935984649200,0,1,1,0
3,132.499,1,24935984650700,0,1,0,0
4,103.026,1,24935984652200,1,1,0,0
5,175.826,0,24935984653800,0,1,0,0
6,162.056,0,24935984655300,0,1,0,0
7,173.677,0,24935984658000,0,1,0,0
8,127.341,1,24935984659600,0,1,0,0
9,182.128,1,24935984661200,0,1,1,0
0,115.124,1,24935984662700,0,1,0,0
1,195.255,1,24935984664300,1,1,0,0
2,169.635,0,24935984665800,0,1,0,0
3,117.884,1,24935984667200,0,1,0,0
5,102.323,1,24935984670200,1,1,0,0
6,180.538,1,24935984671700,0,1,1,0
7,141.131,1,24935984673200,0,1,0,0
8,180.652,0,24935984674700,0,1,0,0
9,166.682,0,24935984676300,0,1,0,0
0,185.413,0,24935984677800,0,1,0,0
1,115.264,1,24935984679400,0,1,0,0
2,151.02,1,24935984680800,0,1,0,0
4,196.157,1,24935984683700,1,1,1,0
5,190.737,0,24935984685200,0,1,0,0
6,193.997,1,24935984686700,0,1,1,0
7,104.43,1,24935984688200,1,1,0,0
8,192.303,1,24935984689700,0,1,1,0
9,111.942,1,24935984691300,0,1,0,0
0,123.672,1,24935984692900,0,1,0,0
1,101.234,1,24935984694400,1,1,0,0
2,115.394,1,24935984695800,0,1,0,0
3,124.286,1,24935984697400,0,1,0,0
4,112.349,1,24935984699000,0,1,0,0
5,155.239,1,24935984700500,0,1,0,0
6,129.39,1,24935984703300,0,1,0,0
7,168.087,0,24935984705000,0,1,0,0
8,118.422,1,24935984706500,0,1,0,0
9,180.373,0,24935984708000,0,1,0,0
0,142.297,1,24935984709500,0,1,0,0
1,108.653,1,24935984711100,0,1,0,0
2,118.757,1,24935984712700,0,1,0,0
3,105.29,1,24935984714100,0,1,0,0
4,111.181,1,24935984715700,0,1,0,0
5,175.258,0,24935984717200,0,1,0,0
6,173.765,0,24935984718800,0,1,0,0
7,178.916,1,24935984720500,0,1,1,0
9,164.072,0,24935984723200,0,1,0,0
0,147.647,1,24935984724900,0,1,1,0
1,170.757,1,24935984726600,0,1,1,0
2,150.536,1,24935984728100,0,1,1,0
3,144.931,0,24935984729600,0,1,0,0
4,193.89,0,24935984731200,0,1,0,0
5,122.587,1,24935984732700,0,1,0,0
6,129.915,1,24935984734300,0,1,0,0
7,185.953,1,24935984735800,0,1,1,0
0,119.078,1,24935984739700,0,1,0,0
1,166.197,0,24935984741300,0,1,0,0
2,116.132,1,24935984742800,0,1,0,0
3,111.858,1,24935984744300,0,1,0,0
4,140.351,1,24935984745800,0,1,0,0
5,128.647,1,24935984747400,0,1,0,0
6,132.679,1,24935984749000,0,1,0,0
7,114.099,1,24935984750500,0,1,0,0
8,195.273,1,24935984752000,1,1,0,0
9,168.158,0,24935984753600,0,1,0,0
0,163.394,0,24935984755200,0,1,0,0
1,181.363,0,24935984756600,0,1,0,0
2,164.255,0,24935984758200,0,1,0,0
3,187.453,0,24935984759900,0,1,0,1
4,171.76,0,24935984761500,0,1,0,0
5,133.852,1,24935984763000,0,1,1,0
6,168.94,1,24935984764600,0,1,1,0
7,198.261,1,24935984766200,1,1,0,0
8,120.334,1,24935984767700,0,1,0,0
9,138.677,1,24935984769300,0,1,0,0
0,101.475,1,24935984770800,1,1,0,0
1,171.685,0,24935984772400,0,1,0,0
2,155.382,0,24935984773900,0,1,0,0
3,110.542,1,24935984775500,0,1,0,0
4,130.917,1,24935984777000,0,1,0,0
5,157.268,1,24935984778600,0,1,1,0
6,188.103,1,24935984780200,0,1,1,0
9,164.9,0,24935984784200,0,1,0,0
0,198.523,1,24935984785800,1,1,0,0
1,156.873,0,24935984787400,0,1,0,0
2,188.316,0,24935984788800,0,1,0,0
3,115.421,1,24935984790400,0,1,0,0
4,108.868,1,24935984791900,0,1,0,0
6,183.905,0,24935984794600,0,1,0,0
7,176.955,0,24935984796100,0,1,0,0
8,183.799,1,24935984797700,0,1,1,0
9,182.376,1,24935984799200,0,1,1,0
0,118.055,1,24935984800800,0,1,0,0
1,145.977,1,24935984802400,0,1,0,0
2,188.174,0,24935984803900,0,1,0,0
3,119.665,1,24935984805400,0,1,1,0
4,182.552,0,24935984806900,0,1,0,0
5,124.764,1,24935984808400,0,1,0,0
6,171.63,0,24935984811500,0,1,0,0
7,195.65,1,24935984813200,1,1,1,0
8,141.424,1,24935984814700,0,1,0,0
9,150.65,1,24935984816500,0,1,0,0
0,132.69,1,24935984818100,0,1,0,0
1,114.371,1,24935984819900,0,1,0,0
2,179.353,0,24935984821400,0,1,0,0
3,153.963,1,24935984823000,0,1,1,0
4,102.779,1,24935984825000,1,1,0,0
5,191.523,0,24935984826600,0,1,0,0
6,130.088,1,24935984828300,0,1,0,0
7,103.314,1,24935984829900,1,1,0,0
8,116.183,1,24935984831900,0,1,0,0
9,142.046,1,24935984833600,0,1,0,0
0,190.046,1,24935984835200,0,1,1,0
1,169.319,0,24935984836800,0,1,0,0
2,166.817,0,24935984838200,0,1,0,0
3,159.195,1,24935984839700,0,1,1,0
4,101.934,1,24935984841300,1,1,0,0
5,133.932,1,24935984842900,0,1,0,0
6,192.959,0,24935984844400,0,1,0,0
7,175.853,0,24935984845800,0,1,0,0
8,170.08,0,24935984847400,0,1,0,0
9,110.624,1,24935984849100,0,1,0,1
1,112.284,1,24935984851800,0,1,0,0
2,115.012,1,24935984853300,0,1,0,0
3,162.183,1,24935984854900,0,1,1,0
4,129.983,1,24935984856500,0,1,0,0
5,124.324,1,24935984858000,0,1,0,0
6,124.621,1,24935984859500,0,1,0,0
7,104.857,1,24935984861000,1,1,0,0
8,178.904,1,24935984862600,0,1,1,0
0,105.141,1,24935984865400,0,1,0,0
1,166.752,0,24935984866900,0,1,0,0
2,165.655,0,24935984868500,0,1,0,0
3,183.224,1,24935984870000,0,1,1,0
4,141.059,1,24935984871400,0,0,1,0
5,178.441,0,24935984873000,0,1,0,0
6,104.239,1,24935984874400,1,1,0,0
7,179.316,0,24935984876100,0,1,0,0
8,174.718,0,24935984877600,0,1,0,0
9,122.621,1,24935984879100,0,1,0,0
1,176.13,1,24935984881900,0,1,1,0
2,125.309,1,24935984883500,0,1,0,0
3,182.642,0,24935984885100,0,1,0,0
4,119.332,1,24935984886600,0,1,0,0
6,102.808,1,24935984889400,1,1,0,0
7,199.028,1,24935984891000,1,1,1,0
8,134.23,1,24935984892500,0,1,0,0
9,155.639,0,24935984894000,0,1,0,0
0,114.789,1,24935984895500,0,1,0,0
1,183.98,1,24935984897100,0,1,1,0
2,100.156,1,24935984898700,1,1,0,0
3,104.507,1,24935984900200,1,1,0,0
4,164.279,0,24935984901800,0,1,0,0
5,106.367,1,24935984903300,0,1,0,0
6,131.379,1,24935984904700,0,1,0,0
7,148.177,1,24935984906300,0,1,0,0
8,182.079,0,24935984907900,0,1,0,0
9,103.057,1,24935984909400,1,1,0,0
0,173.187,0,24935984911000,0,1,0,0
1,199.06,1,24935984912500,1,1,1,0
2,199.809,1,24935984914100,1,1,0,0
3,177.703,0,24935984915500,0,1,0,0
4,187.019,1,24935984918800,0,1,1,0
5,163.063,0,24935984920300,0,1,0,0
6,169.524,1,24935984921800,0,1,1,0
7,197.015,1,24935984923300,1,1,0,0
8,148.853,1,24935984924900,0,1,0,0
9,152.127,0,24935984926400,0,1,0,0
0,198.081,1,24935984928000,1,1,1,0
1,196.044,1,24935984929400,1,1,0,0
2,124.248,1,24935984931000,0,1,0,0
3,156.715,0,24935984932600,0,1,0,0
4,164.161,0,24935984934100,0,1,0,0
5,138.684,1,24935984935500,0,1,0,0
6,141.958,1,24935984937100,0,1,0,0
8,104.878,1,24935984939900,1,1,0,0
9,105.288,1,24935984941400,0,1,0,0
0,199.494,1,24935984943000,1,1,1,0
1,114.874,1,24935984944400,0,1,0,0
2,105.275,1,24935984946000,0,1,0,0
4,109.986,1,24935984948800,0,1,0,0
5,134.923,1,24935984950200,0,1,0,0
6,190.926,0,24935984951800,0,1,0,0
7,192.843,0,24935984953300,0,1,0,0
8,188.616,0,24935984954900,0,1,0,0
9,106.964,1,24935984956500,0,1,0,0
1,148.705,1,24935984959200,0,1,0,0
2,129.074,1,24935984960700,0,1,0,0
3,148.603,1,24935984962200,0,1,0,0
4,176.402,0,24935984963800,0,1,0,0
5,175.136,0,24935984965200,0,1,0,0
6,101.26,1,24935984966800,1,1,0,0
7,129.559,1,24935984968300,0,1,0,0
8,199.714,1,24935984969900,1,1,1,0
9,137.113,1,24935984971500,0,1,1,0
0,144.466,1,24935984973000,0,1,0,0
1,121.696,1,24935984974400,0,1,0,0
2,130.38,1,24935984976000,0,1,1,0
3,169.479,0,24935984977600,0,1,0,0
4,100.802,1,24935984979100,1,1,0,0
5,140.511,1,24935984980500,0,1,0,0
6,160.085,0,24935984982100,0,1,0,0
7,119.871,1,24935984983600,0,1,0,0
8,151.941,1,24935984985100,0,1,0,0
9,151.934,1,24935984986600,0,1,1,0
0,157.458,0,24935984988100,0,1,0,0
1,128.8,1,24935984989600,0,1,0,0
2,139.561,1,24935984991200,0,1,1,0
3,126.973,1,24935984992700,0,1,0,0
4,154.969,0,24935984994200,0,1,0,0
5,188.487,0,24935984995700,0,1,0,0
6,128.973,1,24935984997200,0,1,0,0
7,191.263,0,24935984998800,0,1,0,0
8,123.724,1,24935985000300,0,1,0,0
9,106.202,1,24935985001800,0,1,0,0
0,163.832,1,24935985003300,0,1,1,0
1,174.972,1,24935985004900,0,1,1,0
2,186.421,1,24935985006500,0,1,1,0
3,147.764,1,24935985008000,0,1,0,0
4,191.248,1,24935985009600,0,1,1,0
5,141.845,1,24935985011100,0,1,0,0
6,165.119,0,24935985012600,0,1,0,0
7,176.659,0,24935985014100,0,1,0,0
8,138.985,1,24935985015700,0,1,0,0
9,145.47,0,24935985017200,0,1,0,0
0,197.459,1,24935985018800,1,1,1,0
1,182.738,1,24935985021500,0,1,1,0
2,193.057,1,24935985023000,0,1,1,0
3,142.062,1,24935985024600,0,1,0,0
4,102.918,1,24935985026200,1,1,0,0
5,158.33,0,24935985027700,0,1,0,0
6,131.987,1,24935985029300,0,1,0,0
7,103.828,1,24935985030800,1,1,0,0
8,141.714,1,24935985032500,0,1,1,0
9,142.739,0,24935985034100,0,1,0,0
0,159.965,1,24935985035500,0,1,0,0
1,108.584,1,24935985037000,0,1,0,0
2,152.316,0,24935985038600,0,1,0,0
3,122.741,1,24935985040200,0,1,0,0
5,112.628,1,24935985042900,0,1,0,0
6,106.105,1,24935985044400,0,1,0,0
7,172.035,0,24935985046000,0,1,0,0
8,157.214,1,24935985047600,0,1,1,0
9,198.607,1,24935985049400,1,1,0,1
0,188.584,0,24935985050900,0,1,0,0
2,158.198,0,24935985053700,0,1,0,0
4,196.908,1,24935985056500,1,1,1,0
5,101.372,1,24935985058000,1,1,0,0
7,140.299,1,24935985060800,0,1,0,0
8,122.502,1,24935985062400,0,1,0,0
9,102.809,1,24935985064000,1,1,0,0
0,163.681,1,24935985065500,0,1,0,0
1,117.372,1,24935985066900,0,1,0,0
2,140.702,1,24935985068500,0,1,0,0
4,141.643,1,24935985071200,0,1,0,0
5,114.326,1,24935985072700,0,1,0,0
6,190.169,1,24935985074300,0,1,1,0
7,149.005,1,24935985075800,0,1,0,0
8,110.59,1,24935985077400,0,1,0,0
9,110.379,1,24935985079000,0,1,0,0
0,113.282,1,24935985080700,0,1,0,1
1,181.236,0,24935985082200,0,1,0,0
2,100.481,1,24935985083800,1,1,0,0
3,106.657,1,24935985085500,0,1,0,1
4,121.1,1,24935985086900,0,1,0,0
5,113.202,1,24935985088500,0,1,0,0
6,111.503,1,24935985090100,0,1,0,0
7,101.183,1,24935985091600,1,1,0,0
8,122.443,1,24935985093200,0,1,0,0
9,141.347,1,24935985094700,0,1,1,0
0,130.641,1,24935985096300,0,1,0,0
1,168.631,0,24935985097800,0,1,0,0
2,186.803,0,24935985099400,0,1,0,0
3,132.482,1,24935985100900,0,1,0,0
4,118.495,1,24935985102400,0,1,0,0
5,173.961,0,24935985104000,0,1,0,0
6,143.26,0,24935985105500,0,1,0,0
7,178.798,0,24935985107100,0,1,0,0
8,171.975,1,24935985108700,0,1,1,0
9,161.956,1,24935985110200,0,1,1,0
0,106.296,1,24935985111800,0,1,0,0
1,139.279,1,24935985113300,0,1,0,0
2,182.128,0,24935985114900,0,1,0,0
3,101.684,1,24935985116500,1,1,0,0
4,150.63,0,24935985118000,0,1,0,0
5,113.234,1,24935985119600,0,1,0,0
6,188.698,1,24935985121200,0,1,1,0
7,116.999,1,24935985122700,0,1,0,0
8,177.4,1,24935985124300,0,1,1,0
0,184.492,0,24935985126900,0,1,0,0
1,179.97,0,24935985129400,0,1,0,0
2,163.633,0,24935985131000,0,1,0,0
3,196.262,1,24935985132700,1,1,0,1
4,165.633,1,24935985134300,0,1,1,0
5,106.229,1,24935985135800,0,1,0,0
6,190.032,1,24935985137400,0,1,1,0
7,189.577,0,24935985138800,0,1,0,0
8,171.362,0,24935985140400,0,1,0,0
9,182.668,0,24935985141900,0,1,0,0
0,159.964,0,24935985143500,0,1,0,0
1,119.253,1,24935985145100,0,1,0,0
2,167.466,0,24935985146600,0,1,0,0
3,185.597,0,24935985148100,0,1,0,0
4,122.661,1,24935985149700,0,1,0,0
5,159.491,0,24935985151300,0,1,0,0
